skill,drift,policy,day,success_probability
peg_insertion,compound_shock,sentinel_rehearsal,38,0.486918
peg_insertion,compound_shock,sentinel_rehearsal,39,0.480822
peg_insertion,compound_shock,sentinel_rehearsal,40,0.474788
peg_insertion,compound_shock,sentinel_rehearsal,41,0.468817
peg_insertion,compound_shock,sentinel_rehearsal,42,0.462908
peg_insertion,compound_shock,sentinel_rehearsal,43,0.457064
peg_insertion,compound_shock,sentinel_rehearsal,44,0.451283
peg_insertion,compound_shock,sentinel_rehearsal,45,0.445567
peg_insertion,compound_shock,sentinel_rehearsal,46,0.441494
peg_insertion,compound_shock,sentinel_rehearsal,47,0.437416
peg_insertion,compound_shock,sentinel_rehearsal,48,0.433336
peg_insertion,compound_shock,sentinel_rehearsal,49,0.429257
peg_insertion,compound_shock,sentinel_rehearsal,50,0.425182
peg_insertion,compound_shock,sentinel_rehearsal,51,0.421114
peg_insertion,compound_shock,sentinel_rehearsal,52,0.417053
peg_insertion,compound_shock,sentinel_rehearsal,53,0.413003
peg_insertion,compound_shock,sentinel_rehearsal,54,0.408965
peg_insertion,compound_shock,sentinel_rehearsal,55,0.404940
peg_insertion,compound_shock,sentinel_rehearsal,56,0.422044
peg_insertion,compound_shock,sentinel_rehearsal,57,0.417747
peg_insertion,compound_shock,sentinel_rehearsal,58,0.413472
peg_insertion,compound_shock,sentinel_rehearsal,59,0.409221
peg_insertion,compound_shock,sentinel_rehearsal,60,0.404994
peg_insertion,compound_shock,sentinel_rehearsal,61,0.400792
peg_insertion,compound_shock,sentinel_rehearsal,62,0.396616
peg_insertion,compound_shock,sentinel_rehearsal,63,0.392466
peg_insertion,compound_shock,sentinel_rehearsal,64,0.388343
peg_insertion,compound_shock,sentinel_rehearsal,65,0.384248
peg_insertion,compound_shock,sentinel_rehearsal,66,0.380180
peg_insertion,compound_shock,sentinel_rehearsal,67,0.376140
peg_insertion,compound_shock,sentinel_rehearsal,68,0.372128
peg_insertion,compound_shock,sentinel_rehearsal,69,0.368144
peg_insertion,compound_shock,sentinel_rehearsal,70,0.364189
peg_insertion,compound_shock,sentinel_rehearsal,71,0.360262
peg_insertion,compound_shock,sentinel_rehearsal,72,0.356364
peg_insertion,compound_shock,sentinel_rehearsal,73,0.352494
peg_insertion,compound_shock,sentinel_rehearsal,74,0.348653
peg_insertion,compound_shock,sentinel_rehearsal,75,0.344841
peg_insertion,compound_shock,sentinel_rehearsal,76,0.341057
peg_insertion,compound_shock,sentinel_rehearsal,77,0.337302
peg_insertion,compound_shock,sentinel_rehearsal,78,0.333575
peg_insertion,compound_shock,sentinel_rehearsal,79,0.329877
peg_insertion,compound_shock,sentinel_rehearsal,80,0.326207
peg_insertion,compound_shock,sentinel_rehearsal,81,0.322566
peg_insertion,compound_shock,sentinel_rehearsal,82,0.318953
peg_insertion,compound_shock,sentinel_rehearsal,83,0.315369
peg_insertion,compound_shock,sentinel_rehearsal,84,0.326601
peg_insertion,compound_shock,sentinel_rehearsal,85,0.322861
peg_insertion,compound_shock,sentinel_rehearsal,86,0.319153
peg_insertion,compound_shock,sentinel_rehearsal,87,0.315476
peg_insertion,compound_shock,sentinel_rehearsal,88,0.228834
peg_insertion,compound_shock,sentinel_rehearsal,89,0.227105
peg_insertion,compound_shock,sentinel_rehearsal,90,0.225338
peg_insertion,compound_shock,sentinel_rehearsal,91,0.223536
peg_insertion,compound_shock,sentinel_rehearsal,92,0.221701
peg_insertion,compound_shock,sentinel_rehearsal,93,0.219837
peg_insertion,compound_shock,sentinel_rehearsal,94,0.217945
peg_insertion,compound_shock,sentinel_rehearsal,95,0.216029
peg_insertion,compound_shock,sentinel_rehearsal,96,0.214090
peg_insertion,compound_shock,sentinel_rehearsal,97,0.212132
peg_insertion,compound_shock,sentinel_rehearsal,98,0.210156
peg_insertion,compound_shock,sentinel_rehearsal,99,0.208164
peg_insertion,compound_shock,sentinel_rehearsal,100,0.206160
peg_insertion,compound_shock,sentinel_rehearsal,101,0.204144
peg_insertion,compound_shock,sentinel_rehearsal,102,0.203698
peg_insertion,compound_shock,sentinel_rehearsal,103,0.203175
peg_insertion,compound_shock,sentinel_rehearsal,104,0.202581
peg_insertion,compound_shock,sentinel_rehearsal,105,0.201920
peg_insertion,compound_shock,sentinel_rehearsal,106,0.201196
peg_insertion,compound_shock,sentinel_rehearsal,107,0.200415
peg_insertion,compound_shock,sentinel_rehearsal,108,0.199581
peg_insertion,compound_shock,sentinel_rehearsal,109,0.198697
peg_insertion,compound_shock,sentinel_rehearsal,110,0.197768
peg_insertion,compound_shock,sentinel_rehearsal,111,0.196796
peg_insertion,compound_shock,sentinel_rehearsal,112,0.206143
peg_insertion,compound_shock,sentinel_rehearsal,113,0.204948
peg_insertion,compound_shock,sentinel_rehearsal,114,0.203724
peg_insertion,compound_shock,sentinel_rehearsal,115,0.202473
peg_insertion,compound_shock,sentinel_rehearsal,116,0.201198
peg_insertion,compound_shock,sentinel_rehearsal,117,0.199902
peg_insertion,compound_shock,sentinel_rehearsal,118,0.198588
peg_insertion,compound_shock,sentinel_rehearsal,119,0.197257
peg_insertion,compound_shock,sentinel_rehearsal,120,0.195912
peg_insertion,compound_shock,sentinel_rehearsal,121,0.194556
peg_insertion,compound_shock,sentinel_rehearsal,122,0.193190
peg_insertion,compound_shock,sentinel_rehearsal,123,0.191815
peg_insertion,compound_shock,sentinel_rehearsal,124,0.190435
peg_insertion,compound_shock,sentinel_rehearsal,125,0.189050
peg_insertion,compound_shock,sentinel_rehearsal,126,0.187662
peg_insertion,compound_shock,sentinel_rehearsal,127,0.186272
peg_insertion,compound_shock,sentinel_rehearsal,128,0.184882
peg_insertion,compound_shock,sentinel_rehearsal,129,0.183492
peg_insertion,compound_shock,sentinel_rehearsal,130,0.182104
peg_insertion,compound_shock,sentinel_rehearsal,131,0.180719
peg_insertion,compound_shock,sentinel_rehearsal,132,0.179337
peg_insertion,compound_shock,sentinel_rehearsal,133,0.177960
peg_insertion,compound_shock,sentinel_rehearsal,134,0.176587
peg_insertion,compound_shock,sentinel_rehearsal,135,0.175220
peg_insertion,compound_shock,sentinel_rehearsal,136,0.173858
peg_insertion,compound_shock,sentinel_rehearsal,137,0.172503
peg_insertion,compound_shock,sentinel_rehearsal,138,0.171155
peg_insertion,compound_shock,sentinel_rehearsal,139,0.169814
peg_insertion,compound_shock,sentinel_rehearsal,140,0.175733
peg_insertion,compound_shock,sentinel_rehearsal,141,0.174302
peg_insertion,compound_shock,sentinel_rehearsal,142,0.172879
peg_insertion,compound_shock,sentinel_rehearsal,143,0.171465
peg_insertion,compound_shock,sentinel_rehearsal,144,0.170061
peg_insertion,compound_shock,sentinel_rehearsal,145,0.168665
peg_insertion,compound_shock,sentinel_rehearsal,146,0.167278
peg_insertion,compound_shock,sentinel_rehearsal,147,0.165900
peg_insertion,compound_shock,sentinel_rehearsal,148,0.164530
peg_insertion,compound_shock,sentinel_rehearsal,149,0.163169
peg_insertion,compound_shock,sentinel_rehearsal,150,0.078818
peg_insertion,compound_shock,sentinel_rehearsal,151,0.079356
peg_insertion,compound_shock,sentinel_rehearsal,152,0.079832
peg_insertion,compound_shock,sentinel_rehearsal,153,0.080248
peg_insertion,compound_shock,sentinel_rehearsal,154,0.080607
peg_insertion,compound_shock,sentinel_rehearsal,155,0.080910
peg_insertion,compound_shock,sentinel_rehearsal,156,0.081161
peg_insertion,compound_shock,sentinel_rehearsal,157,0.081360
peg_insertion,compound_shock,sentinel_rehearsal,158,0.081510
peg_insertion,compound_shock,sentinel_rehearsal,159,0.081612
peg_insertion,compound_shock,sentinel_rehearsal,160,0.081670
peg_insertion,compound_shock,sentinel_rehearsal,161,0.081684
peg_insertion,compound_shock,sentinel_rehearsal,162,0.081657
peg_insertion,compound_shock,sentinel_rehearsal,163,0.081589
peg_insertion,compound_shock,sentinel_rehearsal,164,0.083063
peg_insertion,compound_shock,sentinel_rehearsal,165,0.084429
peg_insertion,compound_shock,sentinel_rehearsal,166,0.085695
peg_insertion,compound_shock,sentinel_rehearsal,167,0.086864
peg_insertion,compound_shock,sentinel_rehearsal,168,0.093020
peg_insertion,compound_shock,sentinel_rehearsal,169,0.093935
peg_insertion,compound_shock,sentinel_rehearsal,170,0.094766
peg_insertion,compound_shock,sentinel_rehearsal,171,0.095518
peg_insertion,compound_shock,sentinel_rehearsal,172,0.096194
peg_insertion,compound_shock,sentinel_rehearsal,173,0.096798
peg_insertion,compound_shock,sentinel_rehearsal,174,0.097334
peg_insertion,compound_shock,sentinel_rehearsal,175,0.097804
peg_insertion,compound_shock,sentinel_rehearsal,176,0.098213
peg_insertion,compound_shock,sentinel_rehearsal,177,0.098564
peg_insertion,compound_shock,sentinel_rehearsal,178,0.098859
peg_insertion,compound_shock,sentinel_rehearsal,179,0.099102
peg_insertion,compound_shock,sentinel_rehearsal,180,0.099295
peg_insertion,compound_shock,sentinel_rehearsal,181,0.099441
peg_insertion,compound_shock,sentinel_rehearsal,182,0.099543
peg_insertion,compound_shock,sentinel_rehearsal,183,0.099604
peg_insertion,compound_shock,sentinel_rehearsal,184,0.099626
peg_insertion,compound_shock,sentinel_rehearsal,185,0.099611
peg_insertion,compound_shock,sentinel_rehearsal,186,0.099563
peg_insertion,compound_shock,sentinel_rehearsal,187,0.099482
peg_insertion,compound_shock,sentinel_rehearsal,188,0.099372
peg_insertion,compound_shock,sentinel_rehearsal,189,0.099235
peg_insertion,compound_shock,sentinel_rehearsal,190,0.099072
peg_insertion,compound_shock,sentinel_rehearsal,191,0.098885
peg_insertion,compound_shock,sentinel_rehearsal,192,0.098677
peg_insertion,compound_shock,sentinel_rehearsal,193,0.098449
peg_insertion,compound_shock,sentinel_rehearsal,194,0.098203
peg_insertion,compound_shock,sentinel_rehearsal,195,0.097941
peg_insertion,compound_shock,sentinel_rehearsal,196,0.101221
peg_insertion,compound_shock,sentinel_rehearsal,197,0.100879
peg_insertion,compound_shock,sentinel_rehearsal,198,0.100525
peg_insertion,compound_shock,sentinel_rehearsal,199,0.100162
peg_insertion,compound_shock,sentinel_rehearsal,200,0.099789
peg_insertion,compound_shock,sentinel_rehearsal,201,0.099409
peg_insertion,compound_shock,sentinel_rehearsal,202,0.099023
peg_insertion,compound_shock,sentinel_rehearsal,203,0.098630
peg_insertion,compound_shock,sentinel_rehearsal,204,0.098234
peg_insertion,compound_shock,sentinel_rehearsal,205,0.097833
peg_insertion,compound_shock,sentinel_rehearsal,206,0.097430
peg_insertion,compound_shock,sentinel_rehearsal,207,0.097025
peg_insertion,compound_shock,sentinel_rehearsal,208,0.096618
peg_insertion,compound_shock,sentinel_rehearsal,209,0.096210
peg_insertion,compound_shock,sentinel_rehearsal,210,0.095802
peg_insertion,compound_shock,sentinel_rehearsal,211,0.095394
peg_insertion,compound_shock,sentinel_rehearsal,212,0.094986
peg_insertion,compound_shock,sentinel_rehearsal,213,0.094579
peg_insertion,compound_shock,sentinel_rehearsal,214,0.094174
peg_insertion,compound_shock,sentinel_rehearsal,215,0.093770
peg_insertion,compound_shock,sentinel_rehearsal,216,0.093367
peg_insertion,compound_shock,sentinel_rehearsal,217,0.092967
peg_insertion,compound_shock,sentinel_rehearsal,218,0.010000
peg_insertion,compound_shock,sentinel_rehearsal,219,0.011056
peg_insertion,compound_shock,sentinel_rehearsal,220,0.012474
peg_insertion,compound_shock,sentinel_rehearsal,221,0.013827
peg_insertion,compound_shock,sentinel_rehearsal,222,0.015116
peg_insertion,compound_shock,sentinel_rehearsal,223,0.016344
peg_insertion,compound_shock,sentinel_rehearsal,224,0.020007
peg_insertion,compound_shock,sentinel_rehearsal,225,0.021084
peg_insertion,compound_shock,sentinel_rehearsal,226,0.022108
peg_insertion,compound_shock,sentinel_rehearsal,227,0.023080
peg_insertion,compound_shock,sentinel_rehearsal,228,0.024001
peg_insertion,compound_shock,sentinel_rehearsal,229,0.024874
peg_insertion,compound_shock,sentinel_rehearsal,230,0.025701
peg_insertion,compound_shock,sentinel_rehearsal,231,0.026482
peg_insertion,compound_shock,sentinel_rehearsal,232,0.028798
peg_insertion,compound_shock,sentinel_rehearsal,233,0.031002
peg_insertion,compound_shock,sentinel_rehearsal,234,0.033099
peg_insertion,compound_shock,sentinel_rehearsal,235,0.035094
peg_insertion,compound_shock,sentinel_rehearsal,236,0.036989
peg_insertion,compound_shock,sentinel_rehearsal,237,0.038789
peg_insertion,compound_shock,sentinel_rehearsal,238,0.040498
peg_insertion,compound_shock,sentinel_rehearsal,239,0.042119
peg_insertion,compound_shock,sentinel_rehearsal,240,0.043656
peg_insertion,compound_shock,uncertainty_rehearsal,0,0.889930
peg_insertion,compound_shock,uncertainty_rehearsal,1,0.879492
peg_insertion,compound_shock,uncertainty_rehearsal,2,0.869176
peg_insertion,compound_shock,uncertainty_rehearsal,3,0.858979
peg_insertion,compound_shock,uncertainty_rehearsal,4,0.848900
peg_insertion,compound_shock,uncertainty_rehearsal,5,0.838938
peg_insertion,compound_shock,uncertainty_rehearsal,6,0.829091
peg_insertion,compound_shock,uncertainty_rehearsal,7,0.819357
peg_insertion,compound_shock,uncertainty_rehearsal,8,0.809734
peg_insertion,compound_shock,uncertainty_rehearsal,9,0.800222
peg_insertion,compound_shock,uncertainty_rehearsal,10,0.790819
peg_insertion,compound_shock,uncertainty_rehearsal,11,0.781524
peg_insertion,compound_shock,uncertainty_rehearsal,12,0.772335
peg_insertion,compound_shock,uncertainty_rehearsal,13,0.763253
peg_insertion,compound_shock,uncertainty_rehearsal,14,0.754275
peg_insertion,compound_shock,uncertainty_rehearsal,15,0.745401
peg_insertion,compound_shock,uncertainty_rehearsal,16,0.736630
peg_insertion,compound_shock,uncertainty_rehearsal,17,0.727961
peg_insertion,compound_shock,uncertainty_rehearsal,18,0.719394
peg_insertion,compound_shock,uncertainty_rehearsal,19,0.710928
peg_insertion,compound_shock,uncertainty_rehearsal,20,0.746288
peg_insertion,compound_shock,uncertainty_rehearsal,21,0.737468
peg_insertion,compound_shock,uncertainty_rehearsal,22,0.728754
peg_insertion,compound_shock,uncertainty_rehearsal,23,0.720146
peg_insertion,compound_shock,uncertainty_rehearsal,24,0.711644
peg_insertion,compound_shock,uncertainty_rehearsal,25,0.703246
peg_insertion,compound_shock,uncertainty_rehearsal,26,0.694952
peg_insertion,compound_shock,uncertainty_rehearsal,27,0.686762
peg_insertion,compound_shock,uncertainty_rehearsal,28,0.678675
peg_insertion,compound_shock,uncertainty_rehearsal,29,0.670691
peg_insertion,compound_shock,uncertainty_rehearsal,30,0.662809
peg_insertion,compound_shock,uncertainty_rehearsal,31,0.655029
peg_insertion,compound_shock,uncertainty_rehearsal,32,0.579268
peg_insertion,compound_shock,uncertainty_rehearsal,33,0.573253
peg_insertion,compound_shock,uncertainty_rehearsal,34,0.567281
peg_insertion,compound_shock,uncertainty_rehearsal,35,0.561353
peg_insertion,compound_shock,uncertainty_rehearsal,36,0.555470
peg_insertion,compound_shock,uncertainty_rehearsal,37,0.549633
peg_insertion,compound_shock,uncertainty_rehearsal,38,0.543844
peg_insertion,compound_shock,uncertainty_rehearsal,39,0.538104
peg_insertion,compound_shock,uncertainty_rehearsal,40,0.568600
peg_insertion,compound_shock,uncertainty_rehearsal,41,0.562503
peg_insertion,compound_shock,uncertainty_rehearsal,42,0.558194
peg_insertion,compound_shock,uncertainty_rehearsal,43,0.553867
peg_insertion,compound_shock,uncertainty_rehearsal,44,0.549526
peg_insertion,compound_shock,uncertainty_rehearsal,45,0.545175
peg_insertion,compound_shock,uncertainty_rehearsal,46,0.540817
peg_insertion,compound_shock,uncertainty_rehearsal,47,0.536457
peg_insertion,compound_shock,uncertainty_rehearsal,48,0.532095
peg_insertion,compound_shock,uncertainty_rehearsal,49,0.527737
peg_insertion,compound_shock,uncertainty_rehearsal,50,0.523383
peg_insertion,compound_shock,uncertainty_rehearsal,51,0.519036
peg_insertion,compound_shock,uncertainty_rehearsal,52,0.514699
peg_insertion,compound_shock,uncertainty_rehearsal,53,0.510373
peg_insertion,compound_shock,uncertainty_rehearsal,54,0.506061
peg_insertion,compound_shock,uncertainty_rehearsal,55,0.501763
peg_insertion,compound_shock,uncertainty_rehearsal,56,0.497481
peg_insertion,compound_shock,uncertainty_rehearsal,57,0.493217
peg_insertion,compound_shock,uncertainty_rehearsal,58,0.488971
peg_insertion,compound_shock,uncertainty_rehearsal,59,0.484746
peg_insertion,compound_shock,uncertainty_rehearsal,60,0.510487
peg_insertion,compound_shock,uncertainty_rehearsal,61,0.505924
peg_insertion,compound_shock,uncertainty_rehearsal,62,0.501387
peg_insertion,compound_shock,uncertainty_rehearsal,63,0.496879
peg_insertion,compound_shock,uncertainty_rehearsal,64,0.492397
peg_insertion,compound_shock,uncertainty_rehearsal,65,0.487944
peg_insertion,compound_shock,uncertainty_rehearsal,66,0.483520
peg_insertion,compound_shock,uncertainty_rehearsal,67,0.479124
peg_insertion,compound_shock,uncertainty_rehearsal,68,0.474756
peg_insertion,compound_shock,uncertainty_rehearsal,69,0.470417
peg_insertion,compound_shock,uncertainty_rehearsal,70,0.466108
peg_insertion,compound_shock,uncertainty_rehearsal,71,0.461826
peg_insertion,compound_shock,uncertainty_rehearsal,72,0.457574
peg_insertion,compound_shock,uncertainty_rehearsal,73,0.453350
peg_insertion,compound_shock,uncertainty_rehearsal,74,0.449154
peg_insertion,compound_shock,uncertainty_rehearsal,75,0.444987
peg_insertion,compound_shock,uncertainty_rehearsal,76,0.440848
peg_insertion,compound_shock,uncertainty_rehearsal,77,0.436737
peg_insertion,compound_shock,uncertainty_rehearsal,78,0.432655
peg_insertion,compound_shock,uncertainty_rehearsal,79,0.428600
peg_insertion,compound_shock,uncertainty_rehearsal,80,0.449355
peg_insertion,compound_shock,uncertainty_rehearsal,81,0.445041
peg_insertion,compound_shock,uncertainty_rehearsal,82,0.440759
peg_insertion,compound_shock,uncertainty_rehearsal,83,0.436508
peg_insertion,compound_shock,uncertainty_rehearsal,84,0.432289
peg_insertion,compound_shock,uncertainty_rehearsal,85,0.428101
peg_insertion,compound_shock,uncertainty_rehearsal,86,0.423944
peg_insertion,compound_shock,uncertainty_rehearsal,87,0.419818
peg_insertion,compound_shock,uncertainty_rehearsal,88,0.347641
peg_insertion,compound_shock,uncertainty_rehearsal,89,0.345141
peg_insertion,compound_shock,uncertainty_rehearsal,90,0.342615
peg_insertion,compound_shock,uncertainty_rehearsal,91,0.340063
peg_insertion,compound_shock,uncertainty_rehearsal,92,0.337490
peg_insertion,compound_shock,uncertainty_rehearsal,93,0.334896
peg_insertion,compound_shock,uncertainty_rehearsal,94,0.332284
peg_insertion,compound_shock,uncertainty_rehearsal,95,0.329657
peg_insertion,compound_shock,uncertainty_rehearsal,96,0.327015
peg_insertion,compound_shock,uncertainty_rehearsal,97,0.324362
peg_insertion,compound_shock,uncertainty_rehearsal,98,0.323428
peg_insertion,compound_shock,uncertainty_rehearsal,99,0.322410
peg_insertion,compound_shock,uncertainty_rehearsal,100,0.341823
peg_insertion,compound_shock,uncertainty_rehearsal,101,0.340393
peg_insertion,compound_shock,uncertainty_rehearsal,102,0.338898
peg_insertion,compound_shock,uncertainty_rehearsal,103,0.337341
peg_insertion,compound_shock,uncertainty_rehearsal,104,0.335728
peg_insertion,compound_shock,uncertainty_rehearsal,105,0.334063
peg_insertion,compound_shock,uncertainty_rehearsal,106,0.332351
peg_insertion,compound_shock,uncertainty_rehearsal,107,0.330594
peg_insertion,compound_shock,uncertainty_rehearsal,108,0.328797
peg_insertion,compound_shock,uncertainty_rehearsal,109,0.326964
peg_insertion,compound_shock,uncertainty_rehearsal,110,0.325098
peg_insertion,compound_shock,uncertainty_rehearsal,111,0.323203
peg_insertion,compound_shock,uncertainty_rehearsal,112,0.321281
peg_insertion,compound_shock,uncertainty_rehearsal,113,0.319337
peg_insertion,compound_shock,uncertainty_rehearsal,114,0.317372
peg_insertion,compound_shock,uncertainty_rehearsal,115,0.315390
peg_insertion,compound_shock,uncertainty_rehearsal,116,0.313393
peg_insertion,compound_shock,uncertainty_rehearsal,117,0.311384
peg_insertion,compound_shock,uncertainty_rehearsal,118,0.309365
peg_insertion,compound_shock,uncertainty_rehearsal,119,0.307339
peg_insertion,compound_shock,uncertainty_rehearsal,120,0.322281
peg_insertion,compound_shock,uncertainty_rehearsal,121,0.320031
peg_insertion,compound_shock,uncertainty_rehearsal,122,0.317782
peg_insertion,compound_shock,uncertainty_rehearsal,123,0.315537
peg_insertion,compound_shock,uncertainty_rehearsal,124,0.313296
peg_insertion,compound_shock,uncertainty_rehearsal,125,0.311061
peg_insertion,compound_shock,uncertainty_rehearsal,126,0.308834
peg_insertion,compound_shock,uncertainty_rehearsal,127,0.306615
peg_insertion,compound_shock,uncertainty_rehearsal,128,0.304407
peg_insertion,compound_shock,uncertainty_rehearsal,129,0.302209
peg_insertion,compound_shock,uncertainty_rehearsal,130,0.300023
peg_insertion,compound_shock,uncertainty_rehearsal,131,0.297850
peg_insertion,compound_shock,uncertainty_rehearsal,132,0.295691
peg_insertion,compound_shock,uncertainty_rehearsal,133,0.293545
peg_insertion,compound_shock,uncertainty_rehearsal,134,0.291414
peg_insertion,compound_shock,uncertainty_rehearsal,135,0.289298
peg_insertion,compound_shock,uncertainty_rehearsal,136,0.287197
peg_insertion,compound_shock,uncertainty_rehearsal,137,0.285112
peg_insertion,compound_shock,uncertainty_rehearsal,138,0.283043
peg_insertion,compound_shock,uncertainty_rehearsal,139,0.280990
peg_insertion,compound_shock,uncertainty_rehearsal,140,0.293000
peg_insertion,compound_shock,uncertainty_rehearsal,141,0.290802
peg_insertion,compound_shock,uncertainty_rehearsal,142,0.288621
peg_insertion,compound_shock,uncertainty_rehearsal,143,0.286460
peg_insertion,compound_shock,uncertainty_rehearsal,144,0.284316
peg_insertion,compound_shock,uncertainty_rehearsal,145,0.282190
peg_insertion,compound_shock,uncertainty_rehearsal,146,0.280082
peg_insertion,compound_shock,uncertainty_rehearsal,147,0.277991
peg_insertion,compound_shock,uncertainty_rehearsal,148,0.275918
peg_insertion,compound_shock,uncertainty_rehearsal,149,0.273861
peg_insertion,compound_shock,uncertainty_rehearsal,150,0.203738
peg_insertion,compound_shock,uncertainty_rehearsal,151,0.203277
peg_insertion,compound_shock,uncertainty_rehearsal,152,0.202774
peg_insertion,compound_shock,uncertainty_rehearsal,153,0.202230
peg_insertion,compound_shock,uncertainty_rehearsal,154,0.201647
peg_insertion,compound_shock,uncertainty_rehearsal,155,0.201027
peg_insertion,compound_shock,uncertainty_rehearsal,156,0.200370
peg_insertion,compound_shock,uncertainty_rehearsal,157,0.199680
peg_insertion,compound_shock,uncertainty_rehearsal,158,0.198956
peg_insertion,compound_shock,uncertainty_rehearsal,159,0.198201
peg_insertion,compound_shock,uncertainty_rehearsal,160,0.210770
peg_insertion,compound_shock,uncertainty_rehearsal,161,0.211463
peg_insertion,compound_shock,uncertainty_rehearsal,162,0.212056
peg_insertion,compound_shock,uncertainty_rehearsal,163,0.212556
peg_insertion,compound_shock,uncertainty_rehearsal,164,0.212966
peg_insertion,compound_shock,uncertainty_rehearsal,165,0.213291
peg_insertion,compound_shock,uncertainty_rehearsal,166,0.213533
peg_insertion,compound_shock,uncertainty_rehearsal,167,0.213698
peg_insertion,compound_shock,uncertainty_rehearsal,168,0.213788
peg_insertion,compound_shock,uncertainty_rehearsal,169,0.213808
peg_insertion,compound_shock,uncertainty_rehearsal,170,0.213761
peg_insertion,compound_shock,uncertainty_rehearsal,171,0.213649
peg_insertion,compound_shock,uncertainty_rehearsal,172,0.213477
peg_insertion,compound_shock,uncertainty_rehearsal,173,0.213248
peg_insertion,compound_shock,uncertainty_rehearsal,174,0.212964
peg_insertion,compound_shock,uncertainty_rehearsal,175,0.212628
peg_insertion,compound_shock,uncertainty_rehearsal,176,0.212244
peg_insertion,compound_shock,uncertainty_rehearsal,177,0.211813
peg_insertion,compound_shock,uncertainty_rehearsal,178,0.211339
peg_insertion,compound_shock,uncertainty_rehearsal,179,0.210825
peg_insertion,compound_shock,uncertainty_rehearsal,180,0.219892
peg_insertion,compound_shock,uncertainty_rehearsal,181,0.219182
peg_insertion,compound_shock,uncertainty_rehearsal,182,0.218440
peg_insertion,compound_shock,uncertainty_rehearsal,183,0.217668
peg_insertion,compound_shock,uncertainty_rehearsal,184,0.216870
peg_insertion,compound_shock,uncertainty_rehearsal,185,0.216046
peg_insertion,compound_shock,uncertainty_rehearsal,186,0.215199
peg_insertion,compound_shock,uncertainty_rehearsal,187,0.214331
peg_insertion,compound_shock,uncertainty_rehearsal,188,0.213444
peg_insertion,compound_shock,uncertainty_rehearsal,189,0.212540
peg_insertion,compound_shock,uncertainty_rehearsal,190,0.211621
peg_insertion,compound_shock,uncertainty_rehearsal,191,0.210688
peg_insertion,compound_shock,uncertainty_rehearsal,192,0.209743
peg_insertion,compound_shock,uncertainty_rehearsal,193,0.208788
peg_insertion,compound_shock,uncertainty_rehearsal,194,0.207825
peg_insertion,compound_shock,uncertainty_rehearsal,195,0.206854
peg_insertion,compound_shock,uncertainty_rehearsal,196,0.205878
peg_insertion,compound_shock,uncertainty_rehearsal,197,0.204897
peg_insertion,compound_shock,uncertainty_rehearsal,198,0.203913
peg_insertion,compound_shock,uncertainty_rehearsal,199,0.202928
peg_insertion,compound_shock,uncertainty_rehearsal,200,0.209903
peg_insertion,compound_shock,uncertainty_rehearsal,201,0.208816
peg_insertion,compound_shock,uncertainty_rehearsal,202,0.207732
peg_insertion,compound_shock,uncertainty_rehearsal,203,0.206651
peg_insertion,compound_shock,uncertainty_rehearsal,204,0.205575
peg_insertion,compound_shock,uncertainty_rehearsal,205,0.204504
peg_insertion,compound_shock,uncertainty_rehearsal,206,0.203439
peg_insertion,compound_shock,uncertainty_rehearsal,207,0.202381
peg_insertion,compound_shock,uncertainty_rehearsal,208,0.201330
peg_insertion,compound_shock,uncertainty_rehearsal,209,0.200287
peg_insertion,compound_shock,uncertainty_rehearsal,210,0.199252
peg_insertion,compound_shock,uncertainty_rehearsal,211,0.198226
peg_insertion,compound_shock,uncertainty_rehearsal,212,0.197208
peg_insertion,compound_shock,uncertainty_rehearsal,213,0.196200
peg_insertion,compound_shock,uncertainty_rehearsal,214,0.195202
peg_insertion,compound_shock,uncertainty_rehearsal,215,0.194213
peg_insertion,compound_shock,uncertainty_rehearsal,216,0.193234
peg_insertion,compound_shock,uncertainty_rehearsal,217,0.192264
peg_insertion,compound_shock,uncertainty_rehearsal,218,0.123222
peg_insertion,compound_shock,uncertainty_rehearsal,219,0.123836
peg_insertion,compound_shock,uncertainty_rehearsal,220,0.130990
peg_insertion,compound_shock,uncertainty_rehearsal,221,0.131426
peg_insertion,compound_shock,uncertainty_rehearsal,222,0.131818
peg_insertion,compound_shock,uncertainty_rehearsal,223,0.132169
peg_insertion,compound_shock,uncertainty_rehearsal,224,0.132479
peg_insertion,compound_shock,uncertainty_rehearsal,225,0.132752
peg_insertion,compound_shock,uncertainty_rehearsal,226,0.132987
peg_insertion,compound_shock,uncertainty_rehearsal,227,0.133187
peg_insertion,compound_shock,uncertainty_rehearsal,228,0.135083
peg_insertion,compound_shock,uncertainty_rehearsal,229,0.136870
peg_insertion,compound_shock,uncertainty_rehearsal,230,0.138553
peg_insertion,compound_shock,uncertainty_rehearsal,231,0.140135
peg_insertion,compound_shock,uncertainty_rehearsal,232,0.141622
peg_insertion,compound_shock,uncertainty_rehearsal,233,0.143017
peg_insertion,compound_shock,uncertainty_rehearsal,234,0.144324
peg_insertion,compound_shock,uncertainty_rehearsal,235,0.145547
peg_insertion,compound_shock,uncertainty_rehearsal,236,0.146688
peg_insertion,compound_shock,uncertainty_rehearsal,237,0.147752
peg_insertion,compound_shock,uncertainty_rehearsal,238,0.148740
peg_insertion,compound_shock,uncertainty_rehearsal,239,0.149658
