skill,drift,policy,n,mean_h50,censored50,mean_h80,censored80,day60,day120,day180,day240,auc,uptime70,maintenance_cost,evaluation_cost,shock_loss,recovery_lag,hazard_proxy,nonmonotonic_index,durability_score
pouring,compliance_drift,active_evaluation,112,51.781555,0.000000,15.947475,0.000000,0.384463,0.178700,0.086618,0.032343,0.248170,0.088451,0.762406,0.081158,0.096901,32.639775,0.016429,0.020503,0.240558
pouring,compliance_drift,adaptive_recalibration,112,64.316073,0.000000,23.095751,0.000000,0.474943,0.283740,0.175047,0.113024,0.332531,0.071889,0.707949,0.051646,0.087614,26.314116,0.012063,0.026244,0.561019
pouring,compliance_drift,calendar_recalibration,112,56.319710,0.000000,10.578751,0.000000,0.464263,0.234170,0.106497,0.022688,0.256249,0.009027,0.306324,0.033201,0.108119,44.231711,0.015417,0.123262,0.527392
pouring,compliance_drift,conservative_fallback,112,46.678928,0.000000,15.057607,0.000000,0.355593,0.136941,0.039679,0.010000,0.216892,0.085569,0.289306,0.040579,0.082649,104.333333,0.018297,0.009804,0.318442
pouring,compliance_drift,continual_finetuning,112,60.690322,0.000000,18.501867,0.000000,0.433528,0.217493,0.116386,0.047019,0.279582,0.078993,0.925779,0.055335,0.097499,34.781980,0.013684,0.019315,0.257742
pouring,compliance_drift,domain_randomized,112,51.114889,0.000000,16.501119,0.000000,0.382499,0.154974,0.045927,0.010000,0.229903,0.086392,0.340360,0.029512,0.088884,104.333333,0.016700,0.009151,0.344912
pouring,compliance_drift,ensemble_gating,112,55.704706,0.000000,17.096303,0.000000,0.405894,0.202047,0.106921,0.048565,0.265900,0.084503,0.680720,0.059024,0.095293,33.618895,0.015045,0.023146,0.368571
pouring,compliance_drift,frozen,112,32.749089,0.000000,10.554770,0.000000,0.250852,0.060414,0.010014,0.010000,0.157686,0.009097,0.000000,0.018445,0.062708,104.333333,0.026025,0.017197,0.253775
pouring,compliance_drift,human_repair,112,132.783049,0.000000,35.820231,0.000000,0.619706,0.467184,0.370020,0.312891,0.492668,0.140646,1.306982,0.088536,0.063817,17.217418,0.004350,0.043679,1.125985
pouring,compliance_drift,meta_adaptation,112,107.806826,0.000000,30.592954,0.000000,0.573871,0.396950,0.304368,0.222686,0.433469,0.119537,0.980237,0.062713,0.082178,21.318398,0.006160,0.038181,0.991931
pouring,compliance_drift,oracle_maintenance,112,241.000000,1.000000,69.449037,0.000000,0.736216,0.666280,0.617003,0.569553,0.674190,0.320495,1.055116,0.110670,0.049701,7.829225,0.001354,0.029923,2.774099
pouring,compliance_drift,overfit_rapid_adaptation,112,64.843815,0.000000,24.711272,0.000000,0.498559,0.270647,0.135800,0.039536,0.317909,0.077685,0.425450,0.051646,0.102434,21.047619,0.012890,0.017459,0.742686
pouring,compliance_drift,self_calibration,112,64.712633,0.000000,20.120008,0.000000,0.493300,0.295777,0.194124,0.130706,0.341453,0.071771,0.735178,0.047957,0.089204,28.291360,0.011650,0.024257,0.556142
pouring,compliance_drift,sentinel_rehearsal,112,62.062415,0.000000,18.057102,0.000000,0.443401,0.236545,0.137120,0.078233,0.294282,0.081228,0.653491,0.047957,0.093360,29.240950,0.012998,0.022107,0.508846
pouring,compliance_drift,tactile_servo_refresh,112,76.024149,0.000000,27.319587,0.000000,0.521026,0.353616,0.257871,0.184433,0.393654,0.108655,0.871322,0.066402,0.082904,22.984543,0.009363,0.025332,0.696908
pouring,compliance_drift,uncertainty_rehearsal,112,72.890327,0.000000,25.925693,0.000000,0.533440,0.342667,0.234876,0.163545,0.378554,0.094163,0.816864,0.066402,0.085305,23.330965,0.010058,0.024249,0.665054
pouring,compound_shock,active_evaluation,112,33.710224,0.000000,13.487964,0.000000,0.294718,0.109175,0.033916,0.010030,0.198565,0.064129,0.820547,0.082654,0.113298,31.558107,0.025318,0.027328,-0.082917
pouring,compound_shock,adaptive_recalibration,112,53.447940,0.000000,18.950178,0.000000,0.403556,0.225148,0.132494,0.082314,0.288679,0.077869,0.843991,0.052598,0.121648,26.796840,0.015317,0.029210,0.264099
pouring,compound_shock,calendar_recalibration,112,35.833335,0.000000,9.152538,0.000000,0.360420,0.136077,0.020837,0.010000,0.190881,0.014310,0.324612,0.033813,0.109735,44.045882,0.023791,0.140230,0.219076
pouring,compound_shock,conservative_fallback,112,32.032975,0.000000,12.804705,0.000000,0.262770,0.057927,0.010000,0.010000,0.170813,0.041612,0.306578,0.041327,0.102668,119.000000,0.026564,0.015491,0.001552
pouring,compound_shock,continual_finetuning,112,37.836363,0.000000,15.640275,0.000000,0.347796,0.149438,0.064894,0.012306,0.232020,0.087190,1.096016,0.056355,0.123502,34.097707,0.022724,0.022518,-0.165476
pouring,compound_shock,domain_randomized,112,32.574699,0.000000,13.827600,0.000000,0.278989,0.062721,0.010000,0.010000,0.177016,0.064791,0.360680,0.030056,0.106346,119.000000,0.026135,0.015214,0.000313
pouring,compound_shock,ensemble_gating,112,36.025639,0.000000,14.433035,0.000000,0.317393,0.131016,0.052364,0.011542,0.214696,0.075543,0.788182,0.060112,0.120664,32.901729,0.023845,0.029769,-0.002464
pouring,compound_shock,frozen,112,27.716546,0.000000,9.126479,0.000000,0.141632,0.010000,0.010000,0.010000,0.121280,0.014485,0.000000,0.018785,0.085994,119.000000,0.030777,0.025000,0.091592
pouring,compound_shock,human_repair,112,102.147763,0.000000,30.579814,0.000000,0.573946,0.427329,0.339315,0.291706,0.459467,0.095941,1.558138,0.090168,0.103867,18.659218,0.006182,0.039116,0.538055
pouring,compound_shock,meta_adaptation,112,85.946218,0.000000,25.352437,0.000000,0.517774,0.345181,0.261763,0.191172,0.392969,0.088630,1.168603,0.063869,0.103433,22.083603,0.008155,0.037451,0.544679
pouring,compound_shock,oracle_maintenance,112,241.000000,1.000000,87.095352,0.000000,0.731948,0.668385,0.623239,0.580624,0.673370,0.351530,1.118108,0.112710,0.062670,8.296103,0.001370,0.038715,2.741295
pouring,compound_shock,overfit_rapid_adaptation,112,61.060746,0.000000,21.131177,0.000000,0.434115,0.213483,0.089732,0.011264,0.274890,0.068556,0.450850,0.052598,0.117679,21.596454,0.013982,0.020875,0.592340
pouring,compound_shock,self_calibration,112,52.909378,0.000000,17.112553,0.000000,0.422135,0.239737,0.155831,0.106534,0.300384,0.083544,0.876452,0.048841,0.114270,27.974959,0.015224,0.031245,0.267034
pouring,compound_shock,sentinel_rehearsal,112,41.014450,0.000000,15.355076,0.000000,0.365803,0.173961,0.091277,0.043679,0.247869,0.089020,0.779069,0.048841,0.127740,29.076888,0.020762,0.028048,0.126025
pouring,compound_shock,tactile_servo_refresh,112,76.444367,0.000000,23.965681,0.000000,0.462072,0.306930,0.224642,0.164937,0.358871,0.075945,1.038758,0.067626,0.101820,23.664820,0.009585,0.029135,0.475596
pouring,compound_shock,uncertainty_rehearsal,112,69.702026,0.000000,21.806173,0.000000,0.470358,0.287449,0.192637,0.133729,0.336177,0.070597,0.973836,0.067626,0.111501,24.249461,0.011103,0.027493,0.405924
pouring,controller_latency,active_evaluation,112,68.494055,0.000000,20.615579,0.000000,0.461595,0.238458,0.158277,0.093847,0.319958,0.069318,0.602386,0.078727,0.084331,32.355915,0.011296,0.015032,0.625344
pouring,controller_latency,adaptive_recalibration,112,91.250328,0.000000,29.124606,0.000000,0.544175,0.346318,0.247560,0.176605,0.402593,0.113554,0.559359,0.050099,0.079009,26.004330,0.007540,0.017715,1.074602
pouring,controller_latency,calendar_recalibration,112,73.940979,0.000000,13.647924,0.000000,0.534399,0.304939,0.208229,0.117569,0.340665,0.067293,0.276606,0.032207,0.114468,49.960835,0.010233,0.107771,0.884402
pouring,controller_latency,conservative_fallback,112,60.805821,0.000000,19.491934,0.000000,0.432571,0.202627,0.118823,0.052081,0.287015,0.074991,0.261239,0.039364,0.088711,101.000000,0.013332,0.007081,0.582317
pouring,controller_latency,continual_finetuning,112,80.034855,0.000000,23.581951,0.000000,0.504539,0.273770,0.190177,0.113600,0.351107,0.071356,0.731469,0.053678,0.091328,35.807809,0.009388,0.010120,0.690190
pouring,controller_latency,domain_randomized,112,66.357285,0.000000,21.185296,0.000000,0.457175,0.223679,0.134007,0.058512,0.303887,0.067956,0.307340,0.028628,0.094965,101.000000,0.012137,0.005537,0.622223
pouring,controller_latency,ensemble_gating,112,73.955464,0.000000,21.825788,0.000000,0.479160,0.259161,0.176610,0.107722,0.335831,0.066437,0.537845,0.057256,0.087708,34.117485,0.010230,0.009275,0.746150
pouring,controller_latency,frozen,112,42.316589,0.000000,13.490195,0.000000,0.325138,0.103730,0.055228,0.011649,0.209254,0.061288,0.000000,0.017893,0.076409,101.000000,0.020178,0.011996,0.470715
pouring,controller_latency,human_repair,112,178.617266,0.000000,48.758174,0.000000,0.665318,0.512866,0.425974,0.369704,0.548102,0.186046,1.032662,0.085884,0.065624,17.282481,0.002768,0.025427,1.865388
pouring,controller_latency,meta_adaptation,112,137.356399,0.000000,41.380801,0.000000,0.625096,0.448235,0.368936,0.285604,0.493965,0.175626,0.774497,0.060835,0.076989,21.131590,0.004221,0.014139,1.561328
pouring,controller_latency,oracle_maintenance,112,241.000000,1.000000,97.390047,0.000000,0.759588,0.684010,0.633962,0.592846,0.697172,0.407058,0.952754,0.107355,0.039080,7.446889,0.001120,0.019884,2.971392
pouring,controller_latency,overfit_rapid_adaptation,112,92.929850,0.000000,31.409924,0.000000,0.561437,0.336151,0.217310,0.121148,0.391026,0.123778,0.384175,0.050099,0.095936,20.813694,0.007986,0.003192,1.198536
pouring,controller_latency,self_calibration,112,93.859462,0.000000,30.043859,0.000000,0.560767,0.355690,0.264009,0.191211,0.409976,0.099993,0.580873,0.046521,0.085839,28.170218,0.007155,0.012157,1.074288
pouring,controller_latency,sentinel_rehearsal,112,83.190440,0.000000,23.357959,0.000000,0.516248,0.298212,0.207449,0.137538,0.365388,0.068252,0.516331,0.046521,0.086912,29.008844,0.008738,0.009883,0.915374
pouring,controller_latency,tactile_servo_refresh,112,101.906878,0.000000,33.275615,0.000000,0.582190,0.408262,0.322506,0.241936,0.456777,0.132369,0.688442,0.064413,0.082960,22.986573,0.006114,0.024082,1.189229
pouring,controller_latency,uncertainty_rehearsal,112,98.684001,0.000000,31.931577,0.000000,0.593368,0.401854,0.306432,0.228650,0.444886,0.124958,0.645414,0.064413,0.078228,23.076202,0.006427,0.011107,1.167271
pouring,fixture_pose_shift,active_evaluation,112,57.487585,0.000000,20.517644,0.000000,0.419165,0.203151,0.147359,0.076764,0.303799,0.071004,0.739648,0.080410,0.121782,33.704157,0.013934,0.015136,0.365608
pouring,fixture_pose_shift,adaptive_recalibration,112,93.720969,0.000000,29.139411,0.000000,0.514778,0.321878,0.251299,0.175282,0.397166,0.113116,0.686816,0.051170,0.100078,26.762802,0.007501,0.022637,0.976461
pouring,fixture_pose_shift,calendar_recalibration,112,50.312946,0.000000,13.544344,0.000000,0.485643,0.262005,0.181990,0.083534,0.311141,0.057578,0.297180,0.032895,0.131309,48.068245,0.015941,0.115012,0.586721
pouring,fixture_pose_shift,conservative_fallback,112,52.038209,0.000000,19.573879,0.000000,0.396308,0.164239,0.092821,0.020453,0.265164,0.073921,0.280670,0.040205,0.125196,124.333333,0.016268,0.009056,0.359153
pouring,fixture_pose_shift,continual_finetuning,112,72.282400,0.000000,23.577310,0.000000,0.464116,0.250129,0.187319,0.102200,0.341015,0.067952,0.898144,0.054825,0.114057,36.626068,0.010660,0.011108,0.460230
pouring,fixture_pose_shift,domain_randomized,112,56.607084,0.000000,21.257875,0.000000,0.417200,0.180588,0.104527,0.022638,0.279204,0.066854,0.330200,0.029240,0.129201,124.333333,0.014928,0.008899,0.384947
pouring,fixture_pose_shift,ensemble_gating,112,64.028262,0.000000,21.723050,0.000000,0.438636,0.228050,0.168614,0.093239,0.322168,0.066288,0.660400,0.058480,0.119024,35.244869,0.012267,0.013175,0.515488
pouring,fixture_pose_shift,frozen,112,39.265605,0.000000,13.576742,0.000000,0.274494,0.049375,0.017903,0.010000,0.184892,0.059593,0.000000,0.018275,0.112126,124.333333,0.021650,0.012179,0.308548
pouring,fixture_pose_shift,human_repair,112,193.028187,0.000000,39.234370,0.000000,0.650147,0.504194,0.450069,0.391531,0.555185,0.160404,1.267968,0.087720,0.066827,17.325765,0.002555,0.030968,1.819047
pouring,fixture_pose_shift,meta_adaptation,112,136.219105,0.000000,39.214197,0.000000,0.608582,0.436307,0.386712,0.298922,0.500703,0.158427,0.950976,0.062135,0.088252,21.537082,0.004279,0.020525,1.413057
pouring,fixture_pose_shift,oracle_maintenance,112,241.000000,1.000000,117.872706,0.000000,0.763347,0.695024,0.674943,0.634075,0.719313,0.557190,1.023620,0.109650,0.046079,7.698846,0.001060,0.031353,3.080298
pouring,fixture_pose_shift,overfit_rapid_adaptation,112,96.394597,0.000000,31.873359,0.000000,0.538951,0.313598,0.219913,0.112892,0.386448,0.125495,0.412750,0.051170,0.112812,21.421238,0.007783,0.006774,1.186029
pouring,fixture_pose_shift,self_calibration,112,98.892066,0.000000,29.974139,0.000000,0.530518,0.336543,0.274480,0.197048,0.407670,0.096967,0.713232,0.047515,0.103737,28.814516,0.006883,0.029932,1.002205
pouring,fixture_pose_shift,sentinel_rehearsal,112,78.069180,0.000000,23.485923,0.000000,0.483791,0.272363,0.207946,0.132399,0.357917,0.068233,0.633984,0.047515,0.110049,29.841756,0.009520,0.015650,0.750533
pouring,fixture_pose_shift,tactile_servo_refresh,112,109.675840,0.000000,33.260530,0.000000,0.559067,0.390324,0.338462,0.253810,0.459524,0.129462,0.845312,0.065790,0.086011,23.096407,0.005606,0.022437,1.148106
pouring,fixture_pose_shift,uncertainty_rehearsal,112,108.627685,0.000000,31.840001,0.000000,0.569568,0.381626,0.316076,0.233993,0.443275,0.126098,0.792480,0.065790,0.090552,23.519871,0.005877,0.026047,1.139215
pouring,friction_humidity,active_evaluation,112,39.059526,0.000000,15.178284,0.000000,0.330206,0.125698,0.022596,0.045590,0.230046,0.085672,0.773786,0.081532,0.137259,34.261337,0.021605,0.019166,0.043488
pouring,friction_humidity,adaptive_recalibration,112,62.118204,0.000000,22.167116,0.000000,0.438481,0.245677,0.118704,0.127395,0.322723,0.068949,0.718515,0.051884,0.126988,27.731552,0.012014,0.027712,0.475103
pouring,friction_humidity,calendar_recalibration,112,39.724113,0.000000,10.162310,0.000000,0.401420,0.171480,0.033150,0.028179,0.228389,0.010604,0.310896,0.033354,0.152708,51.337478,0.021376,0.129145,0.269462
pouring,friction_humidity,conservative_fallback,112,35.888217,0.000000,14.282752,0.000000,0.298428,0.082673,0.010000,0.010000,0.195664,0.071909,0.293624,0.040766,0.127734,137.666667,0.023745,0.010589,0.045559
pouring,friction_humidity,continual_finetuning,112,47.702585,0.000000,17.664182,0.000000,0.382738,0.164367,0.056649,0.065050,0.266041,0.081790,0.939597,0.055590,0.130667,37.224027,0.017088,0.016483,0.073803
pouring,friction_humidity,domain_randomized,112,37.978223,0.000000,15.702630,0.000000,0.320885,0.093429,0.010000,0.010000,0.206190,0.089414,0.345440,0.029648,0.133154,137.666667,0.022489,0.010286,0.060966
pouring,friction_humidity,ensemble_gating,112,43.345556,0.000000,16.284380,0.000000,0.353975,0.149136,0.043364,0.060325,0.248393,0.087755,0.690880,0.059296,0.131319,35.687498,0.019046,0.028232,0.184649
pouring,friction_humidity,frozen,112,31.360657,0.000000,10.178962,0.000000,0.183617,0.010802,0.010000,0.010000,0.139386,0.010669,0.000000,0.018530,0.110842,137.666667,0.027157,0.021745,0.083904
pouring,friction_humidity,human_repair,112,127.816123,0.000000,33.790467,0.000000,0.598401,0.442005,0.314939,0.322774,0.487952,0.127893,1.326490,0.088944,0.093098,18.271540,0.004443,0.034350,1.019383
pouring,friction_humidity,meta_adaptation,112,98.778726,0.000000,27.719383,0.000000,0.543453,0.361553,0.243642,0.229965,0.421920,0.106526,0.994867,0.063002,0.101309,22.007117,0.006404,0.049649,0.850113
pouring,friction_humidity,oracle_maintenance,112,241.000000,1.000000,98.931545,0.000000,0.741539,0.669043,0.588174,0.585619,0.684200,0.401600,1.070864,0.111180,0.054434,7.999622,0.001191,0.030240,2.844644
pouring,friction_humidity,overfit_rapid_adaptation,112,70.079408,0.000000,23.660086,0.000000,0.465597,0.234650,0.073110,0.049867,0.308094,0.068321,0.431800,0.051884,0.129836,22.034111,0.011629,0.011996,0.733000
pouring,friction_humidity,self_calibration,112,66.288823,0.000000,19.265650,0.000000,0.455766,0.256131,0.139778,0.149399,0.332827,0.074741,0.746150,0.048178,0.121925,29.469293,0.011132,0.026145,0.517595
pouring,friction_humidity,sentinel_rehearsal,112,48.849409,0.000000,17.420820,0.000000,0.404226,0.195617,0.080507,0.094341,0.284870,0.082640,0.663245,0.048178,0.129623,30.546411,0.016125,0.019878,0.331842
pouring,friction_humidity,tactile_servo_refresh,112,87.547876,0.000000,26.357286,0.000000,0.491698,0.321383,0.203081,0.200877,0.388230,0.100807,0.884326,0.066708,0.101466,23.652775,0.007720,0.022677,0.756857
pouring,friction_humidity,uncertainty_rehearsal,112,82.014558,0.000000,24.983340,0.000000,0.502838,0.308942,0.178867,0.178609,0.371291,0.089596,0.829056,0.066708,0.108998,24.183922,0.008529,0.025205,0.698466
pouring,gripper_pad_wear,active_evaluation,112,56.573708,0.000000,17.600751,0.000000,0.348594,0.207041,0.095228,0.073331,0.276769,0.081735,0.627278,0.079662,0.111160,33.321777,0.013961,0.006874,0.408676
pouring,gripper_pad_wear,adaptive_recalibration,112,66.036027,0.000000,25.320133,0.000000,0.442671,0.313343,0.187655,0.147516,0.360741,0.092963,0.582473,0.050694,0.102601,26.853641,0.010948,0.009014,0.717156
pouring,gripper_pad_wear,calendar_recalibration,112,51.552763,0.000000,11.483036,0.000000,0.420465,0.264261,0.121235,0.081412,0.284657,0.016088,0.288036,0.032589,0.063400,48.122412,0.015287,0.115836,0.583772
pouring,gripper_pad_wear,conservative_fallback,112,51.376920,0.000000,16.584178,0.000000,0.325775,0.162275,0.051878,0.027936,0.240092,0.086072,0.272034,0.039831,0.119485,136.000000,0.016266,0.002560,0.301821
pouring,gripper_pad_wear,continual_finetuning,112,59.538849,0.000000,20.283719,0.000000,0.399029,0.247870,0.125919,0.090335,0.309518,0.071626,0.761695,0.054315,0.114448,36.640111,0.012939,0.004324,0.388873
pouring,gripper_pad_wear,domain_randomized,112,56.041230,0.000000,18.179355,0.000000,0.347578,0.182586,0.060156,0.030253,0.255178,0.079419,0.320040,0.028968,0.125916,136.000000,0.014876,0.001866,0.329499
pouring,gripper_pad_wear,ensemble_gating,112,58.398605,0.000000,18.499934,0.000000,0.367591,0.225623,0.111088,0.084636,0.290782,0.078249,0.560070,0.057936,0.114299,35.074759,0.013312,0.007845,0.495188
pouring,gripper_pad_wear,frozen,112,35.898582,0.000000,11.451874,0.000000,0.201243,0.077267,0.010061,0.010000,0.171909,0.010660,0.000000,0.018105,0.104297,136.000000,0.023788,0.010038,0.191879
pouring,gripper_pad_wear,human_repair,112,148.060077,0.000000,39.445611,0.000000,0.582242,0.490934,0.381792,0.335781,0.514445,0.151079,1.075334,0.086904,0.084613,17.966083,0.003546,0.029207,1.452674
pouring,gripper_pad_wear,meta_adaptation,112,117.864170,0.000000,34.485752,0.000000,0.537251,0.419819,0.313905,0.248333,0.456758,0.137451,0.806501,0.061557,0.091935,21.669662,0.005232,0.019583,1.250849
pouring,gripper_pad_wear,oracle_maintenance,112,241.000000,1.000000,109.298159,0.000000,0.700205,0.681143,0.620992,0.569335,0.686278,0.417353,0.992124,0.108630,0.047195,7.739007,0.001225,0.019498,2.924976
pouring,gripper_pad_wear,overfit_rapid_adaptation,112,72.244953,0.000000,26.997872,0.000000,0.461633,0.304879,0.158619,0.084685,0.350309,0.096876,0.400050,0.050694,0.117030,21.573064,0.010867,0.002227,0.886017
pouring,gripper_pad_wear,self_calibration,112,68.933022,0.000000,22.155016,0.000000,0.461690,0.327114,0.206324,0.164862,0.369617,0.067879,0.604876,0.047073,0.089421,28.299151,0.010174,0.009382,0.731456
pouring,gripper_pad_wear,sentinel_rehearsal,112,60.123040,0.000000,20.015850,0.000000,0.414537,0.269244,0.149716,0.114871,0.325504,0.072571,0.537667,0.047073,0.112502,29.930077,0.012416,0.005199,0.601152
pouring,gripper_pad_wear,tactile_servo_refresh,112,97.633773,0.000000,29.492714,0.000000,0.490357,0.385428,0.272842,0.215063,0.423435,0.116726,0.716890,0.065178,0.085657,23.083634,0.006689,0.013022,1.056238
pouring,gripper_pad_wear,uncertainty_rehearsal,112,88.336801,0.000000,27.966042,0.000000,0.498928,0.371791,0.248984,0.195897,0.404279,0.108763,0.672084,0.065178,0.094252,23.653069,0.007601,0.010002,0.954478
pouring,lighting_perception,active_evaluation,112,76.757663,0.000000,23.138954,0.000000,0.495174,0.286895,0.152241,0.119975,0.350038,0.067553,0.597408,0.078540,0.098155,32.853577,0.009693,0.004497,0.740731
pouring,lighting_perception,adaptive_recalibration,112,97.804574,0.000000,32.212724,0.000000,0.570741,0.392362,0.247600,0.206989,0.431550,0.125971,0.554736,0.049980,0.095754,26.607137,0.006748,0.008956,1.181526
pouring,lighting_perception,calendar_recalibration,112,78.373882,0.000000,15.544614,0.000000,0.565577,0.355193,0.207374,0.154268,0.372013,0.103642,0.274320,0.032130,0.108368,49.741258,0.009170,0.097680,1.017722
pouring,lighting_perception,conservative_fallback,112,68.942904,0.000000,21.964221,0.000000,0.467004,0.245174,0.114727,0.075146,0.314910,0.066865,0.259080,0.039270,0.100529,116.000000,0.011415,0.002295,0.650874
pouring,lighting_perception,continual_finetuning,112,81.357866,0.000000,26.810537,0.000000,0.538184,0.329000,0.192177,0.146190,0.384652,0.095844,0.725424,0.053550,0.100114,36.124089,0.008806,0.006973,0.777200
pouring,lighting_perception,domain_randomized,112,74.923873,0.000000,23.808150,0.000000,0.491366,0.268299,0.130102,0.086186,0.333295,0.068991,0.304800,0.028560,0.105219,116.000000,0.010378,0.002161,0.706741
pouring,lighting_perception,ensemble_gating,112,79.041358,0.000000,24.500502,0.000000,0.511598,0.307935,0.172749,0.134163,0.365720,0.073992,0.533400,0.057120,0.097023,34.452815,0.009213,0.005805,0.844594
pouring,lighting_perception,frozen,112,47.734065,0.000000,15.340889,0.000000,0.361509,0.140891,0.030445,0.021469,0.230045,0.083096,0.000000,0.017850,0.094762,116.000000,0.017648,0.010874,0.520391
pouring,lighting_perception,human_repair,112,206.257519,0.080357,58.592149,0.000000,0.685632,0.556551,0.439104,0.408699,0.577389,0.218510,1.024128,0.085680,0.065352,17.272676,0.002232,0.030028,2.199322
pouring,lighting_perception,meta_adaptation,112,158.845036,0.000000,44.935015,0.000000,0.648724,0.493210,0.376424,0.321400,0.523881,0.173063,0.768096,0.060690,0.078037,21.169347,0.003412,0.017630,1.808401
pouring,lighting_perception,oracle_maintenance,112,241.000000,1.000000,145.266602,0.000000,0.773006,0.713116,0.645831,0.618803,0.718075,0.561651,0.944880,0.107100,0.034276,7.273930,0.001015,0.017982,3.149745
pouring,lighting_perception,overfit_rapid_adaptation,112,102.213569,0.000000,35.795168,0.000000,0.591357,0.388398,0.227190,0.158652,0.425761,0.140933,0.381000,0.049980,0.101182,21.002540,0.006910,0.000732,1.354534
pouring,lighting_perception,self_calibration,112,102.572935,0.000000,34.128293,0.000000,0.589287,0.405469,0.267300,0.223952,0.441302,0.131905,0.576072,0.046410,0.089937,28.317741,0.006273,0.013241,1.234002
pouring,lighting_perception,sentinel_rehearsal,112,82.530179,0.000000,28.225859,0.000000,0.546770,0.346396,0.206327,0.166325,0.395568,0.093098,0.512064,0.046410,0.090420,29.135117,0.008461,0.005279,0.982925
pouring,lighting_perception,tactile_servo_refresh,112,136.139646,0.000000,37.955398,0.000000,0.609042,0.456649,0.327828,0.276278,0.488346,0.144885,0.682752,0.064260,0.074397,22.678277,0.004310,0.014934,1.575731
pouring,lighting_perception,uncertainty_rehearsal,112,124.953407,0.000000,35.369675,0.000000,0.619738,0.448252,0.311054,0.261979,0.475056,0.141516,0.640080,0.064260,0.081348,23.188511,0.004850,0.008310,1.471274
pouring,object_distribution,active_evaluation,112,49.962299,0.000000,18.423770,0.000000,0.373010,0.161624,0.121221,0.063595,0.276756,0.078750,0.751027,0.080784,0.114029,33.425058,0.016343,0.016622,0.256700
pouring,object_distribution,adaptive_recalibration,112,76.848632,0.000000,26.479330,0.000000,0.463660,0.275861,0.219710,0.156184,0.366935,0.095589,0.697382,0.051408,0.103721,26.893955,0.009447,0.022646,0.745710
pouring,object_distribution,calendar_recalibration,112,49.435595,0.000000,12.119342,0.000000,0.446977,0.218221,0.149902,0.061514,0.282684,0.029850,0.301752,0.033048,0.113806,49.937020,0.016600,0.115050,0.513276
pouring,object_distribution,conservative_fallback,112,49.423150,0.000000,17.536293,0.000000,0.351674,0.122808,0.067827,0.011788,0.238935,0.082860,0.284988,0.040392,0.113348,122.666667,0.017162,0.012414,0.309047
pouring,object_distribution,continual_finetuning,112,57.865997,0.000000,21.126115,0.000000,0.422091,0.205291,0.157669,0.087405,0.311808,0.067898,0.911962,0.055080,0.112378,36.565597,0.013615,0.015577,0.271212
pouring,object_distribution,domain_randomized,112,49.797210,0.000000,19.047779,0.000000,0.372732,0.136814,0.077017,0.011953,0.252177,0.075534,0.335280,0.029376,0.119532,122.666667,0.017094,0.012217,0.292997
pouring,object_distribution,ensemble_gating,112,52.293345,0.000000,19.681628,0.000000,0.395593,0.187751,0.143427,0.081553,0.295817,0.074499,0.670560,0.058752,0.111931,34.989523,0.015190,0.019725,0.370539
pouring,object_distribution,frozen,112,38.002641,0.000000,12.089816,0.000000,0.227924,0.017803,0.010918,0.010000,0.168793,0.021035,0.000000,0.018360,0.094563,122.666667,0.022468,0.019516,0.256173
pouring,object_distribution,human_repair,112,174.289387,0.000000,42.344584,0.000000,0.609327,0.460966,0.419349,0.368375,0.530342,0.163861,1.287475,0.088128,0.074950,17.618198,0.002949,0.034528,1.588001
pouring,object_distribution,meta_adaptation,112,114.530285,0.000000,38.363751,0.000000,0.561719,0.389872,0.351288,0.272551,0.469425,0.153901,0.965606,0.062424,0.087200,21.499212,0.005206,0.031068,1.149960
pouring,object_distribution,oracle_maintenance,112,241.000000,1.000000,114.096012,0.000000,0.734796,0.665514,0.657429,0.621110,0.705677,0.474132,1.039368,0.110160,0.048961,7.802600,0.001098,0.032212,2.971754
pouring,object_distribution,overfit_rapid_adaptation,112,82.077173,0.000000,28.168145,0.000000,0.486080,0.259431,0.181086,0.085637,0.352494,0.104166,0.419100,0.051408,0.112489,21.409588,0.009492,0.013083,0.975403
pouring,object_distribution,self_calibration,112,79.606710,0.000000,23.941296,0.000000,0.483664,0.291256,0.241037,0.176676,0.377351,0.067419,0.724205,0.047736,0.096700,28.561217,0.008882,0.024823,0.749659
pouring,object_distribution,sentinel_rehearsal,112,61.868470,0.000000,20.835704,0.000000,0.434840,0.227414,0.177801,0.115343,0.328333,0.070162,0.643738,0.047736,0.103573,29.608614,0.012300,0.017043,0.554090
pouring,object_distribution,tactile_servo_refresh,112,106.502527,0.000000,30.664571,0.000000,0.511764,0.351221,0.309401,0.236227,0.434274,0.118488,0.858317,0.066096,0.100892,23.632116,0.005992,0.026720,1.042073
pouring,object_distribution,uncertainty_rehearsal,112,98.513534,0.000000,29.065221,0.000000,0.521625,0.336466,0.282570,0.211125,0.413809,0.115306,0.804672,0.066096,0.093314,23.619300,0.006757,0.025094,0.976059
pouring,payload_mass_shift,active_evaluation,112,63.640829,0.000000,19.416738,0.000000,0.443436,0.231303,0.114230,0.087535,0.301933,0.074417,0.617322,0.079288,0.103272,33.037799,0.012230,0.008610,0.525025
