policy,trial,day,success_probability
sentinel_rehearsal,2,42,0.785150
sentinel_rehearsal,2,43,0.761028
sentinel_rehearsal,2,44,0.752748
sentinel_rehearsal,2,45,0.744559
sentinel_rehearsal,2,46,0.736462
sentinel_rehearsal,2,47,0.728454
sentinel_rehearsal,2,48,0.720535
sentinel_rehearsal,2,49,0.712704
sentinel_rehearsal,2,50,0.704959
sentinel_rehearsal,2,51,0.697300
sentinel_rehearsal,2,52,0.689727
sentinel_rehearsal,2,53,0.682237
sentinel_rehearsal,2,54,0.674830
sentinel_rehearsal,2,55,0.667505
sentinel_rehearsal,2,56,0.660262
sentinel_rehearsal,2,57,0.653098
sentinel_rehearsal,2,58,0.646014
sentinel_rehearsal,2,59,0.639009
sentinel_rehearsal,2,60,0.632081
sentinel_rehearsal,3,0,0.895102
sentinel_rehearsal,3,1,0.885389
sentinel_rehearsal,3,2,0.875789
sentinel_rehearsal,3,3,0.866300
sentinel_rehearsal,3,4,0.856921
sentinel_rehearsal,3,5,0.847651
sentinel_rehearsal,3,6,0.838488
sentinel_rehearsal,3,7,0.829431
sentinel_rehearsal,3,8,0.820480
sentinel_rehearsal,3,9,0.811632
sentinel_rehearsal,3,10,0.802887
sentinel_rehearsal,3,11,0.794243
sentinel_rehearsal,3,12,0.785699
sentinel_rehearsal,3,13,0.777255
sentinel_rehearsal,3,14,0.768908
sentinel_rehearsal,3,15,0.760658
sentinel_rehearsal,3,16,0.752504
sentinel_rehearsal,3,17,0.744444
sentinel_rehearsal,3,18,0.849822
sentinel_rehearsal,3,19,0.840634
sentinel_rehearsal,3,20,0.831553
sentinel_rehearsal,3,21,0.812077
sentinel_rehearsal,3,22,0.803204
sentinel_rehearsal,3,23,0.794435
sentinel_rehearsal,3,24,0.785768
sentinel_rehearsal,3,25,0.777201
sentinel_rehearsal,3,26,0.768733
sentinel_rehearsal,3,27,0.760363
sentinel_rehearsal,3,28,0.752091
sentinel_rehearsal,3,29,0.743914
sentinel_rehearsal,3,30,0.735832
sentinel_rehearsal,3,31,0.727844
sentinel_rehearsal,3,32,0.719949
sentinel_rehearsal,3,33,0.712145
sentinel_rehearsal,3,34,0.704431
sentinel_rehearsal,3,35,0.696807
sentinel_rehearsal,3,36,0.689272
sentinel_rehearsal,3,37,0.681823
sentinel_rehearsal,3,38,0.674461
sentinel_rehearsal,3,39,0.795975
sentinel_rehearsal,3,40,0.787290
sentinel_rehearsal,3,41,0.778705
sentinel_rehearsal,3,42,0.770220
sentinel_rehearsal,3,43,0.746083
sentinel_rehearsal,3,44,0.737794
sentinel_rehearsal,3,45,0.729600
sentinel_rehearsal,3,46,0.721502
sentinel_rehearsal,3,47,0.713497
sentinel_rehearsal,3,48,0.705585
sentinel_rehearsal,3,49,0.697765
sentinel_rehearsal,3,50,0.690036
sentinel_rehearsal,3,51,0.682396
sentinel_rehearsal,3,52,0.674845
sentinel_rehearsal,3,53,0.667381
sentinel_rehearsal,3,54,0.660004
sentinel_rehearsal,3,55,0.652713
sentinel_rehearsal,3,56,0.645506
sentinel_rehearsal,3,57,0.638382
sentinel_rehearsal,3,58,0.631341
sentinel_rehearsal,3,59,0.624382
sentinel_rehearsal,3,60,0.617504
sentinel_rehearsal,4,0,0.897482
sentinel_rehearsal,4,1,0.886682
sentinel_rehearsal,4,2,0.876019
sentinel_rehearsal,4,3,0.865491
sentinel_rehearsal,4,4,0.855098
sentinel_rehearsal,4,5,0.844837
sentinel_rehearsal,4,6,0.834706
sentinel_rehearsal,4,7,0.824704
sentinel_rehearsal,4,8,0.814830
sentinel_rehearsal,4,9,0.805081
sentinel_rehearsal,4,10,0.795456
sentinel_rehearsal,4,11,0.785953
sentinel_rehearsal,4,12,0.776572
sentinel_rehearsal,4,13,0.767310
sentinel_rehearsal,4,14,0.758165
sentinel_rehearsal,4,15,0.749138
sentinel_rehearsal,4,16,0.740224
sentinel_rehearsal,4,17,0.731425
sentinel_rehearsal,4,18,0.847239
sentinel_rehearsal,4,19,0.837078
sentinel_rehearsal,4,20,0.827046
sentinel_rehearsal,4,21,0.806642
sentinel_rehearsal,4,22,0.796863
sentinel_rehearsal,4,23,0.787209
sentinel_rehearsal,4,24,0.777678
sentinel_rehearsal,4,25,0.768269
sentinel_rehearsal,4,26,0.758978
sentinel_rehearsal,4,27,0.749807
sentinel_rehearsal,4,28,0.740751
sentinel_rehearsal,4,29,0.731811
sentinel_rehearsal,4,30,0.722985
sentinel_rehearsal,4,31,0.714271
sentinel_rehearsal,4,32,0.705668
sentinel_rehearsal,4,33,0.697174
sentinel_rehearsal,4,34,0.688789
sentinel_rehearsal,4,35,0.680510
sentinel_rehearsal,4,36,0.672336
sentinel_rehearsal,4,37,0.664267
sentinel_rehearsal,4,38,0.656300
sentinel_rehearsal,4,39,0.788904
sentinel_rehearsal,4,40,0.779351
sentinel_rehearsal,4,41,0.769920
sentinel_rehearsal,4,42,0.760609
sentinel_rehearsal,4,43,0.735667
sentinel_rehearsal,4,44,0.726591
sentinel_rehearsal,4,45,0.717631
sentinel_rehearsal,4,46,0.708784
sentinel_rehearsal,4,47,0.700051
sentinel_rehearsal,4,48,0.691428
sentinel_rehearsal,4,49,0.682915
sentinel_rehearsal,4,50,0.674511
sentinel_rehearsal,4,51,0.666213
sentinel_rehearsal,4,52,0.658021
sentinel_rehearsal,4,53,0.649933
sentinel_rehearsal,4,54,0.641949
sentinel_rehearsal,4,55,0.634065
sentinel_rehearsal,4,56,0.626282
sentinel_rehearsal,4,57,0.618598
sentinel_rehearsal,4,58,0.611012
sentinel_rehearsal,4,59,0.603522
sentinel_rehearsal,4,60,0.596128
sentinel_rehearsal,5,0,0.893434
sentinel_rehearsal,5,1,0.884682
sentinel_rehearsal,5,2,0.876022
sentinel_rehearsal,5,3,0.867452
sentinel_rehearsal,5,4,0.858973
sentinel_rehearsal,5,5,0.850583
sentinel_rehearsal,5,6,0.842281
sentinel_rehearsal,5,7,0.834066
sentinel_rehearsal,5,8,0.825937
sentinel_rehearsal,5,9,0.817894
sentinel_rehearsal,5,10,0.809935
sentinel_rehearsal,5,11,0.802059
sentinel_rehearsal,5,12,0.794267
sentinel_rehearsal,5,13,0.786556
sentinel_rehearsal,5,14,0.778926
sentinel_rehearsal,5,15,0.771376
sentinel_rehearsal,5,16,0.763905
sentinel_rehearsal,5,17,0.756513
sentinel_rehearsal,5,18,0.852549
sentinel_rehearsal,5,19,0.844226
sentinel_rehearsal,5,20,0.835991
sentinel_rehearsal,5,21,0.817342
sentinel_rehearsal,5,22,0.809279
sentinel_rehearsal,5,23,0.801300
sentinel_rehearsal,5,24,0.793405
sentinel_rehearsal,5,25,0.785593
sentinel_rehearsal,5,26,0.777863
sentinel_rehearsal,5,27,0.770214
sentinel_rehearsal,5,28,0.762645
sentinel_rehearsal,5,29,0.755156
sentinel_rehearsal,5,30,0.747746
sentinel_rehearsal,5,31,0.740413
sentinel_rehearsal,5,32,0.733157
sentinel_rehearsal,5,33,0.725978
sentinel_rehearsal,5,34,0.718873
sentinel_rehearsal,5,35,0.711844
sentinel_rehearsal,5,36,0.704888
sentinel_rehearsal,5,37,0.698005
sentinel_rehearsal,5,38,0.691195
sentinel_rehearsal,5,39,0.802702
sentinel_rehearsal,5,40,0.794792
sentinel_rehearsal,5,41,0.786965
sentinel_rehearsal,5,42,0.779221
sentinel_rehearsal,5,43,0.755808
sentinel_rehearsal,5,44,0.748225
sentinel_rehearsal,5,45,0.740722
sentinel_rehearsal,5,46,0.733298
sentinel_rehearsal,5,47,0.725951
sentinel_rehearsal,5,48,0.718682
sentinel_rehearsal,5,49,0.711489
sentinel_rehearsal,5,50,0.704372
sentinel_rehearsal,5,51,0.697329
sentinel_rehearsal,5,52,0.690360
sentinel_rehearsal,5,53,0.683465
sentinel_rehearsal,5,54,0.676641
sentinel_rehearsal,5,55,0.669890
sentinel_rehearsal,5,56,0.663209
sentinel_rehearsal,5,57,0.656598
sentinel_rehearsal,5,58,0.650057
sentinel_rehearsal,5,59,0.643585
sentinel_rehearsal,5,60,0.637180
sentinel_rehearsal,6,0,0.899804
sentinel_rehearsal,6,1,0.889076
sentinel_rehearsal,6,2,0.878484
sentinel_rehearsal,6,3,0.868025
sentinel_rehearsal,6,4,0.857699
sentinel_rehearsal,6,5,0.847504
sentinel_rehearsal,6,6,0.837437
sentinel_rehearsal,6,7,0.827497
sentinel_rehearsal,6,8,0.817684
sentinel_rehearsal,6,9,0.807994
sentinel_rehearsal,6,10,0.798426
sentinel_rehearsal,6,11,0.788980
sentinel_rehearsal,6,12,0.779653
sentinel_rehearsal,6,13,0.770444
sentinel_rehearsal,6,14,0.761351
sentinel_rehearsal,6,15,0.752374
sentinel_rehearsal,6,16,0.743509
sentinel_rehearsal,6,17,0.734757
sentinel_rehearsal,6,18,0.849891
sentinel_rehearsal,6,19,0.839794
sentinel_rehearsal,6,20,0.829825
sentinel_rehearsal,6,21,0.809481
sentinel_rehearsal,6,22,0.799763
sentinel_rehearsal,6,23,0.790167
sentinel_rehearsal,6,24,0.780692
sentinel_rehearsal,6,25,0.771337
sentinel_rehearsal,6,26,0.762100
sentinel_rehearsal,6,27,0.752980
sentinel_rehearsal,6,28,0.743976
sentinel_rehearsal,6,29,0.735085
sentinel_rehearsal,6,30,0.726307
sentinel_rehearsal,6,31,0.717639
sentinel_rehearsal,6,32,0.709081
sentinel_rehearsal,6,33,0.700632
sentinel_rehearsal,6,34,0.692289
sentinel_rehearsal,6,35,0.684051
sentinel_rehearsal,6,36,0.675918
sentinel_rehearsal,6,37,0.667888
sentinel_rehearsal,6,38,0.659959
sentinel_rehearsal,6,39,0.791851
sentinel_rehearsal,6,40,0.782355
sentinel_rehearsal,6,41,0.772979
sentinel_rehearsal,6,42,0.763722
sentinel_rehearsal,6,43,0.738831
sentinel_rehearsal,6,44,0.729807
sentinel_rehearsal,6,45,0.720896
sentinel_rehearsal,6,46,0.712098
sentinel_rehearsal,6,47,0.703411
sentinel_rehearsal,6,48,0.694834
sentinel_rehearsal,6,49,0.686365
sentinel_rehearsal,6,50,0.678003
sentinel_rehearsal,6,51,0.669747
sentinel_rehearsal,6,52,0.661596
sentinel_rehearsal,6,53,0.653547
sentinel_rehearsal,6,54,0.645601
sentinel_rehearsal,6,55,0.637754
sentinel_rehearsal,6,56,0.630007
sentinel_rehearsal,6,57,0.622358
sentinel_rehearsal,6,58,0.614805
sentinel_rehearsal,6,59,0.607348
sentinel_rehearsal,6,60,0.599985
sentinel_rehearsal,7,0,0.932478
sentinel_rehearsal,7,1,0.922706
sentinel_rehearsal,7,2,0.913041
sentinel_rehearsal,7,3,0.903481
sentinel_rehearsal,7,4,0.894027
sentinel_rehearsal,7,5,0.884675
sentinel_rehearsal,7,6,0.875426
sentinel_rehearsal,7,7,0.866278
sentinel_rehearsal,7,8,0.857231
sentinel_rehearsal,7,9,0.848282
sentinel_rehearsal,7,10,0.839431
sentinel_rehearsal,7,11,0.830678
sentinel_rehearsal,7,12,0.822020
sentinel_rehearsal,7,13,0.813456
sentinel_rehearsal,7,14,0.804987
sentinel_rehearsal,7,15,0.796610
sentinel_rehearsal,7,16,0.788325
sentinel_rehearsal,7,17,0.780131
sentinel_rehearsal,7,18,0.886866
sentinel_rehearsal,7,19,0.877593
sentinel_rehearsal,7,20,0.868422
sentinel_rehearsal,7,21,0.848851
sentinel_rehearsal,7,22,0.839879
sentinel_rehearsal,7,23,0.831005
sentinel_rehearsal,7,24,0.822229
sentinel_rehearsal,7,25,0.813548
sentinel_rehearsal,7,26,0.804963
sentinel_rehearsal,7,27,0.796471
sentinel_rehearsal,7,28,0.788073
sentinel_rehearsal,7,29,0.779766
sentinel_rehearsal,7,30,0.771551
sentinel_rehearsal,7,31,0.763425
sentinel_rehearsal,7,32,0.755388
sentinel_rehearsal,7,33,0.747439
sentinel_rehearsal,7,34,0.739578
sentinel_rehearsal,7,35,0.731802
sentinel_rehearsal,7,36,0.724111
sentinel_rehearsal,7,37,0.716505
sentinel_rehearsal,7,38,0.708982
sentinel_rehearsal,7,39,0.832564
sentinel_rehearsal,7,40,0.823771
sentinel_rehearsal,7,41,0.815073
sentinel_rehearsal,7,42,0.806471
sentinel_rehearsal,7,43,0.782213
sentinel_rehearsal,7,44,0.773798
sentinel_rehearsal,7,45,0.765476
sentinel_rehearsal,7,46,0.757244
sentinel_rehearsal,7,47,0.749102
sentinel_rehearsal,7,48,0.741050
sentinel_rehearsal,7,49,0.733086
sentinel_rehearsal,7,50,0.725209
sentinel_rehearsal,7,51,0.717418
sentinel_rehearsal,7,52,0.709712
sentinel_rehearsal,7,53,0.702091
sentinel_rehearsal,7,54,0.694553
sentinel_rehearsal,7,55,0.687098
sentinel_rehearsal,7,56,0.679724
sentinel_rehearsal,7,57,0.672431
sentinel_rehearsal,7,58,0.665218
sentinel_rehearsal,7,59,0.658084
sentinel_rehearsal,7,60,0.651027
sentinel_rehearsal,8,0,0.922609
sentinel_rehearsal,8,1,0.911343
sentinel_rehearsal,8,2,0.900220
sentinel_rehearsal,8,3,0.889240
sentinel_rehearsal,8,4,0.878400
sentinel_rehearsal,8,5,0.867698
sentinel_rehearsal,8,6,0.857133
sentinel_rehearsal,8,7,0.846702
sentinel_rehearsal,8,8,0.836405
sentinel_rehearsal,8,9,0.826240
sentinel_rehearsal,8,10,0.816204
sentinel_rehearsal,8,11,0.806297
sentinel_rehearsal,8,12,0.796516
sentinel_rehearsal,8,13,0.786860
sentinel_rehearsal,8,14,0.777327
sentinel_rehearsal,8,15,0.767916
sentinel_rehearsal,8,16,0.758625
sentinel_rehearsal,8,17,0.749453
sentinel_rehearsal,8,18,0.870203
sentinel_rehearsal,8,19,0.859606
sentinel_rehearsal,8,20,0.849145
sentinel_rehearsal,8,21,0.828316
sentinel_rehearsal,8,22,0.818120
sentinel_rehearsal,8,23,0.808054
sentinel_rehearsal,8,24,0.798116
sentinel_rehearsal,8,25,0.788306
sentinel_rehearsal,8,26,0.778621
sentinel_rehearsal,8,27,0.769059
sentinel_rehearsal,8,28,0.759619
sentinel_rehearsal,8,29,0.750300
sentinel_rehearsal,8,30,0.741100
sentinel_rehearsal,8,31,0.732018
sentinel_rehearsal,8,32,0.723051
sentinel_rehearsal,8,33,0.714200
sentinel_rehearsal,8,34,0.705461
sentinel_rehearsal,8,35,0.696833
sentinel_rehearsal,8,36,0.688316
sentinel_rehearsal,8,37,0.679908
sentinel_rehearsal,8,38,0.671607
sentinel_rehearsal,8,39,0.809821
sentinel_rehearsal,8,40,0.799861
sentinel_rehearsal,8,41,0.790028
sentinel_rehearsal,8,42,0.780321
sentinel_rehearsal,8,43,0.754987
sentinel_rehearsal,8,44,0.745526
sentinel_rehearsal,8,45,0.736186
sentinel_rehearsal,8,46,0.726965
sentinel_rehearsal,8,47,0.717862
sentinel_rehearsal,8,48,0.708875
sentinel_rehearsal,8,49,0.700003
sentinel_rehearsal,8,50,0.691245
sentinel_rehearsal,8,51,0.682598
sentinel_rehearsal,8,52,0.674061
sentinel_rehearsal,8,53,0.665634
sentinel_rehearsal,8,54,0.657314
sentinel_rehearsal,8,55,0.649100
sentinel_rehearsal,8,56,0.640992
sentinel_rehearsal,8,57,0.632987
sentinel_rehearsal,8,58,0.625084
sentinel_rehearsal,8,59,0.617282
sentinel_rehearsal,8,60,0.609579
sentinel_rehearsal,9,0,0.887733
sentinel_rehearsal,9,1,0.878474
sentinel_rehearsal,9,2,0.869318
sentinel_rehearsal,9,3,0.860264
sentinel_rehearsal,9,4,0.851311
sentinel_rehearsal,9,5,0.842457
sentinel_rehearsal,9,6,0.833701
sentinel_rehearsal,9,7,0.825043
sentinel_rehearsal,9,8,0.816480
sentinel_rehearsal,9,9,0.808013
sentinel_rehearsal,9,10,0.799640
sentinel_rehearsal,9,11,0.791360
sentinel_rehearsal,9,12,0.783172
sentinel_rehearsal,9,13,0.775074
sentinel_rehearsal,9,14,0.767067
sentinel_rehearsal,9,15,0.759149
sentinel_rehearsal,9,16,0.751318
sentinel_rehearsal,9,17,0.743574
sentinel_rehearsal,9,18,0.844531
sentinel_rehearsal,9,19,0.835753
sentinel_rehearsal,9,20,0.827071
sentinel_rehearsal,9,21,0.807987
sentinel_rehearsal,9,22,0.799497
sentinel_rehearsal,9,23,0.791102
sentinel_rehearsal,9,24,0.782800
sentinel_rehearsal,9,25,0.774590
sentinel_rehearsal,9,26,0.766472
sentinel_rehearsal,9,27,0.758443
sentinel_rehearsal,9,28,0.750504
sentinel_rehearsal,9,29,0.742653
sentinel_rehearsal,9,30,0.734889
sentinel_rehearsal,9,31,0.727211
sentinel_rehearsal,9,32,0.719619
sentinel_rehearsal,9,33,0.712110
sentinel_rehearsal,9,34,0.704686
sentinel_rehearsal,9,35,0.697343
sentinel_rehearsal,9,36,0.690083
sentinel_rehearsal,9,37,0.682903
sentinel_rehearsal,9,38,0.675802
sentinel_rehearsal,9,39,0.792577
sentinel_rehearsal,9,40,0.784258
sentinel_rehearsal,9,41,0.776032
sentinel_rehearsal,9,42,0.767898
sentinel_rehearsal,9,43,0.744103
sentinel_rehearsal,9,44,0.736148
sentinel_rehearsal,9,45,0.728282
sentinel_rehearsal,9,46,0.720503
sentinel_rehearsal,9,47,0.712810
sentinel_rehearsal,9,48,0.705202
sentinel_rehearsal,9,49,0.697679
sentinel_rehearsal,9,50,0.690240
sentinel_rehearsal,9,51,0.682883
sentinel_rehearsal,9,52,0.675608
sentinel_rehearsal,9,53,0.668414
sentinel_rehearsal,9,54,0.661299
sentinel_rehearsal,9,55,0.654264
sentinel_rehearsal,9,56,0.647307
sentinel_rehearsal,9,57,0.640427
sentinel_rehearsal,9,58,0.633623
sentinel_rehearsal,9,59,0.626895
sentinel_rehearsal,9,60,0.620242
sentinel_rehearsal,10,0,0.906094
sentinel_rehearsal,10,1,0.896937
sentinel_rehearsal,10,2,0.887877
sentinel_rehearsal,10,3,0.878915
sentinel_rehearsal,10,4,0.870047
sentinel_rehearsal,10,5,0.861275
sentinel_rehearsal,10,6,0.852596
sentinel_rehearsal,10,7,0.844009
sentinel_rehearsal,10,8,0.835514
sentinel_rehearsal,10,9,0.827109
sentinel_rehearsal,10,10,0.818794
sentinel_rehearsal,10,11,0.810568
sentinel_rehearsal,10,12,0.802429
sentinel_rehearsal,10,13,0.794378
sentinel_rehearsal,10,14,0.786412
sentinel_rehearsal,10,15,0.778531
sentinel_rehearsal,10,16,0.770734
sentinel_rehearsal,10,17,0.763020
sentinel_rehearsal,10,18,0.863330
sentinel_rehearsal,10,19,0.854629
sentinel_rehearsal,10,20,0.846021
sentinel_rehearsal,10,21,0.827004
sentinel_rehearsal,10,22,0.818579
sentinel_rehearsal,10,23,0.810243
sentinel_rehearsal,10,24,0.801996
sentinel_rehearsal,10,25,0.793837
sentinel_rehearsal,10,26,0.785764
sentinel_rehearsal,10,27,0.777778
sentinel_rehearsal,10,28,0.769877
sentinel_rehearsal,10,29,0.762061
sentinel_rehearsal,10,30,0.754327
sentinel_rehearsal,10,31,0.746676
sentinel_rehearsal,10,32,0.739107
sentinel_rehearsal,10,33,0.731618
sentinel_rehearsal,10,34,0.724209
sentinel_rehearsal,10,35,0.716880
sentinel_rehearsal,10,36,0.709628
sentinel_rehearsal,10,37,0.702453
sentinel_rehearsal,10,38,0.695355
sentinel_rehearsal,10,39,0.811707
sentinel_rehearsal,10,40,0.803445
sentinel_rehearsal,10,41,0.795270
sentinel_rehearsal,10,42,0.787183
sentinel_rehearsal,10,43,0.763431
sentinel_rehearsal,10,44,0.755516
sentinel_rehearsal,10,45,0.747684
sentinel_rehearsal,10,46,0.739936
sentinel_rehearsal,10,47,0.732271
sentinel_rehearsal,10,48,0.724687
sentinel_rehearsal,10,49,0.717184
sentinel_rehearsal,10,50,0.709761
sentinel_rehearsal,10,51,0.702417
sentinel_rehearsal,10,52,0.695152
sentinel_rehearsal,10,53,0.687964
sentinel_rehearsal,10,54,0.680853
sentinel_rehearsal,10,55,0.673817
sentinel_rehearsal,10,56,0.666856
sentinel_rehearsal,10,57,0.659970
sentinel_rehearsal,10,58,0.653157
sentinel_rehearsal,10,59,0.646417
sentinel_rehearsal,10,60,0.639749
sentinel_rehearsal,11,0,0.925163
sentinel_rehearsal,11,1,0.915832
sentinel_rehearsal,11,2,0.906600
sentinel_rehearsal,11,3,0.897465
sentinel_rehearsal,11,4,0.888426
sentinel_rehearsal,11,5,0.879482
sentinel_rehearsal,11,6,0.870632
sentinel_rehearsal,11,7,0.861876
sentinel_rehearsal,11,8,0.853211
sentinel_rehearsal,11,9,0.844638
sentinel_rehearsal,11,10,0.836155
sentinel_rehearsal,11,11,0.827761
sentinel_rehearsal,11,12,0.819456
sentinel_rehearsal,11,13,0.811238
sentinel_rehearsal,11,14,0.803107
sentinel_rehearsal,11,15,0.795061
sentinel_rehearsal,11,16,0.787100
sentinel_rehearsal,11,17,0.779222
sentinel_rehearsal,11,18,0.881578
sentinel_rehearsal,11,19,0.872706
sentinel_rehearsal,11,20,0.863928
sentinel_rehearsal,11,21,0.844742
sentinel_rehearsal,11,22,0.836147
sentinel_rehearsal,11,23,0.827643
sentinel_rehearsal,11,24,0.819228
sentinel_rehearsal,11,25,0.810902
sentinel_rehearsal,11,26,0.802664
sentinel_rehearsal,11,27,0.794512
sentinel_rehearsal,11,28,0.786446
sentinel_rehearsal,11,29,0.778465
sentinel_rehearsal,11,30,0.770568
sentinel_rehearsal,11,31,0.762754
sentinel_rehearsal,11,32,0.755023
sentinel_rehearsal,11,33,0.747373
sentinel_rehearsal,11,34,0.739803
sentinel_rehearsal,11,35,0.732313
sentinel_rehearsal,11,36,0.724902
sentinel_rehearsal,11,37,0.717568
sentinel_rehearsal,11,38,0.710312
sentinel_rehearsal,11,39,0.829137
sentinel_rehearsal,11,40,0.820707
sentinel_rehearsal,11,41,0.812365
sentinel_rehearsal,11,42,0.804111
sentinel_rehearsal,11,43,0.780195
sentinel_rehearsal,11,44,0.772114
sentinel_rehearsal,11,45,0.764118
sentinel_rehearsal,11,46,0.756206
sentinel_rehearsal,11,47,0.748377
sentinel_rehearsal,11,48,0.740631
sentinel_rehearsal,11,49,0.732967
sentinel_rehearsal,11,50,0.725383
sentinel_rehearsal,11,51,0.717879
sentinel_rehearsal,11,52,0.710454
sentinel_rehearsal,11,53,0.703107
sentinel_rehearsal,11,54,0.695837
sentinel_rehearsal,11,55,0.688644
sentinel_rehearsal,11,56,0.681527
sentinel_rehearsal,11,57,0.674484
sentinel_rehearsal,11,58,0.667516
sentinel_rehearsal,11,59,0.660621
sentinel_rehearsal,11,60,0.653799
sentinel_rehearsal,12,0,0.920939
sentinel_rehearsal,12,1,0.912107
sentinel_rehearsal,12,2,0.903366
sentinel_rehearsal,12,3,0.894715
sentinel_rehearsal,12,4,0.886152
sentinel_rehearsal,12,5,0.877677
sentinel_rehearsal,12,6,0.869289
sentinel_rehearsal,12,7,0.860986
sentinel_rehearsal,12,8,0.852769
sentinel_rehearsal,12,9,0.844636
sentinel_rehearsal,12,10,0.836586
sentinel_rehearsal,12,11,0.828618
sentinel_rehearsal,12,12,0.820733
sentinel_rehearsal,12,13,0.812928
sentinel_rehearsal,12,14,0.805202
sentinel_rehearsal,12,15,0.797556
sentinel_rehearsal,12,16,0.789989
sentinel_rehearsal,12,17,0.782499
sentinel_rehearsal,12,18,0.879663
sentinel_rehearsal,12,19,0.871255
sentinel_rehearsal,12,20,0.862932
sentinel_rehearsal,12,21,0.844195
sentinel_rehearsal,12,22,0.836042
sentinel_rehearsal,12,23,0.827972
sentinel_rehearsal,12,24,0.819986
sentinel_rehearsal,12,25,0.812081
sentinel_rehearsal,12,26,0.804257
sentinel_rehearsal,12,27,0.796513
sentinel_rehearsal,12,28,0.788848
sentinel_rehearsal,12,29,0.781262
sentinel_rehearsal,12,30,0.773754
sentinel_rehearsal,12,31,0.766323
sentinel_rehearsal,12,32,0.758967
sentinel_rehearsal,12,33,0.751687
sentinel_rehearsal,12,34,0.744482
sentinel_rehearsal,12,35,0.737350
sentinel_rehearsal,12,36,0.730292
sentinel_rehearsal,12,37,0.723306
sentinel_rehearsal,12,38,0.716391
sentinel_rehearsal,12,39,0.829390
sentinel_rehearsal,12,40,0.821389
sentinel_rehearsal,12,41,0.813470
sentinel_rehearsal,12,42,0.805632
sentinel_rehearsal,12,43,0.782124
sentinel_rehearsal,12,44,0.774445
sentinel_rehearsal,12,45,0.766845
sentinel_rehearsal,12,46,0.759323
sentinel_rehearsal,12,47,0.751879
sentinel_rehearsal,12,48,0.744510
sentinel_rehearsal,12,49,0.737217
sentinel_rehearsal,12,50,0.729998
sentinel_rehearsal,12,51,0.722854
sentinel_rehearsal,12,52,0.715782
sentinel_rehearsal,12,53,0.708783
sentinel_rehearsal,12,54,0.701856
sentinel_rehearsal,12,55,0.695000
sentinel_rehearsal,12,56,0.688213
sentinel_rehearsal,12,57,0.681497
sentinel_rehearsal,12,58,0.674849
sentinel_rehearsal,12,59,0.668269
sentinel_rehearsal,12,60,0.661757
sentinel_rehearsal,13,0,0.899517
sentinel_rehearsal,13,1,0.889443
sentinel_rehearsal,13,2,0.879487
sentinel_rehearsal,13,3,0.869648
sentinel_rehearsal,13,4,0.859925
sentinel_rehearsal,13,5,0.850316
sentinel_rehearsal,13,6,0.840819
sentinel_rehearsal,13,7,0.831435
sentinel_rehearsal,13,8,0.822161
sentinel_rehearsal,13,9,0.812995
sentinel_rehearsal,13,10,0.803938
sentinel_rehearsal,13,11,0.794986
sentinel_rehearsal,13,12,0.786140
sentinel_rehearsal,13,13,0.777398
sentinel_rehearsal,13,14,0.768759
sentinel_rehearsal,13,15,0.760221
sentinel_rehearsal,13,16,0.751784
sentinel_rehearsal,13,17,0.743445
sentinel_rehearsal,13,18,0.852566
sentinel_rehearsal,13,19,0.843044
sentinel_rehearsal,13,20,0.833633
sentinel_rehearsal,13,21,0.813833
sentinel_rehearsal,13,22,0.804642
sentinel_rehearsal,13,23,0.795559
sentinel_rehearsal,13,24,0.786583
sentinel_rehearsal,13,25,0.777713
sentinel_rehearsal,13,26,0.768946
sentinel_rehearsal,13,27,0.760283
sentinel_rehearsal,13,28,0.751721
sentinel_rehearsal,13,29,0.743260
sentinel_rehearsal,13,30,0.734898
sentinel_rehearsal,13,31,0.726635
sentinel_rehearsal,13,32,0.718469
sentinel_rehearsal,13,33,0.710399
sentinel_rehearsal,13,34,0.702423
sentinel_rehearsal,13,35,0.694541
sentinel_rehearsal,13,36,0.686752
sentinel_rehearsal,13,37,0.679055
sentinel_rehearsal,13,38,0.671448
sentinel_rehearsal,13,39,0.797154
sentinel_rehearsal,13,40,0.788159
sentinel_rehearsal,13,41,0.779270
sentinel_rehearsal,13,42,0.770486
sentinel_rehearsal,13,43,0.746054
sentinel_rehearsal,13,44,0.737475
sentinel_rehearsal,13,45,0.728996
sentinel_rehearsal,13,46,0.720617
sentinel_rehearsal,13,47,0.712336
sentinel_rehearsal,13,48,0.704153
sentinel_rehearsal,13,49,0.696066
sentinel_rehearsal,13,50,0.688074
sentinel_rehearsal,13,51,0.680176
sentinel_rehearsal,13,52,0.672370
sentinel_rehearsal,13,53,0.664656
sentinel_rehearsal,13,54,0.657033
sentinel_rehearsal,13,55,0.649500
sentinel_rehearsal,13,56,0.642055
sentinel_rehearsal,13,57,0.634698
sentinel_rehearsal,13,58,0.627427
sentinel_rehearsal,13,59,0.620241
sentinel_rehearsal,13,60,0.613140
sentinel_rehearsal,14,0,0.920643
sentinel_rehearsal,14,1,0.910254
sentinel_rehearsal,14,2,0.899989
sentinel_rehearsal,14,3,0.889846
sentinel_rehearsal,14,4,0.879823
sentinel_rehearsal,14,5,0.869920
sentinel_rehearsal,14,6,0.860134
sentinel_rehearsal,14,7,0.850466
sentinel_rehearsal,14,8,0.840912
